,pos,win
11431,"[[6959,4765],[11674,2111]]",0
11432,"[[4742,5883]]",1
11433,"[[3695,6705],[4809,9322],[12439,6507]]",1
11434,"[[7592,2958]]",1
11435,"[[7776,5098]]",1
11436,"[[4830,8641]]",1
11437,"[[3623,6679],[6534,11293],[7044,5458]]",1
11438,"[[3591,6104],[11339,1463]]",0
11439,"[[11464,6458],[3040,7470],[3231,7821]]",0
11440,"[[3503,7818],[11130,5066]]",1
11441,"[[8370,2422],[4315,9483],[3541,6604],[5068,3182]]",1
11442,"[[8287,2533],[8915,6132]]",0
11443,"[[8567,2585],[11257,8296],[3955,10058]]",1
11444,"[[8007,5194]]",1
11445,"[[7755,3683],[11231,4775]]",1
11446,"[[3623,6549],[2530,4745]]",0
11447,"[[8553,2460],[3436,8167],[524,1187]]",1
11448,"[[8802,2532],[7552,4915],[3369,6938]]",0
11449,"[[6951,5041],[11264,7093],[6200,8639]]",1
11450,"[[5934,5133]]",0
11451,"[[4780,5872]]",1
11452,"[[3708,6625],[3448,9344]]",1
11453,"[[6503,4703],[2290,7718],[623,1134]]",0
11454,"[[8039,6934]]",1
11455,"[[6810,5317],[7211,7878],[4454,8096]]",0
11456,"[[3804,6408],[7620,6137]]",0
11457,"[[6328,4973],[6086,12454]]",1
11458,"[[6939,5114],[8690,6588]]",0
11459,"[[3406,6752],[1698,10453]]",0
11460,"[[7106,5254],[3659,7940],[4114,6101],[7025,5388]]",1
11461,"[[3128,7642],[2550,8389],[6983,5488]]",0
11462,"[[3922,6255],[4972,8462]]",0
11463,"[[11339,7117],[10464,5241],[11813,4085]]",0
11464,"[[6645,4781],[4477,9454],[954,10900]]",0
11465,"[[11219,5777]]",0
11466,"[[3787,6307],[6444,8250]]",0
11467,"[[3477,6712],[10834,5037],[8316,2469]]",1
11468,"[[11368,5736]]",0
11469,"[[8345,2261],[3570,6605],[3488,8622]]",0
11470,"[[6835,5348],[5037,9046]]",1
11471,"[[8549,2498],[8973,6410]]",0
11472,"[[3858,6346],[8288,10304]]",0
11473,"[[2605,13062]]",0
11474,"[[3837,6629],[3350,8472],[7129,9340]]",0
11475,"[[5023,8424]]",0
11476,"[[8224,2223],[12694,3158]]",0
11477,"[[11209,6325],[12652,6220]]",1
11478,"[[8382,2600],[4063,9639],[3149,8232],[1243,11055]]",1
11479,"[[6842,5362],[7596,10179],[3089,8181]]",1
11480,"[[8439,2656],[7583,6000]]",0
11481,"[[6672,4758],[4276,9401],[480,485]]",1
11482,"[[8634,2523],[8734,4482]]",1
11483,"[[8332,2605],[8342,4787]]",0
11484,"[[8357,2645],[9621,5612]]",0
11485,"[[11150,6918],[1009,602]]",0
11486,"[[6988,11306],[7513,11713]]",0
11487,"[[6454,4902],[11220,4724]]",1
11488,"[[3587,8354],[3053,12632]]",0
11489,"[[6990,5357],[11184,5869]]",1
11490,"[[3684,6619],[7212,11076],[2887,12326]]",1
11491,"[[4629,6654]]",0
11492,"[[3690,10406]]",1
11493,"[[11050,6937],[10668,4732],[506,548]]",1
11494,"[[8163,2351],[3712,6218],[5535,3652]]",0
11495,"[[3382,7749],[7608,10999],[2823,7755]]",1
11496,"[[8165,2488],[5448,7506]]",0
11497,"[[6650,4821],[7016,11582],[2155,1537]]",1
11498,"[[3385,6659],[11163,6605]]",0
11499,"[[8271,2531],[4216,9530],[2914,8154],[394,461]]",1
11500,"[[8880,2456],[7590,5190],[1782,3228]]",0
11501,"[[8518,2708],[11355,6860],[8486,6706]]",0
11502,"[[8625,2605],[6881,11386],[4021,9379]]",1
11503,"[[3720,7935],[987,743]]",0
11504,"[[5173,9030]]",0
11505,"[[8349,2452],[8124,6282]]",0
11506,"[[3678,8205],[3736,10215]]",1
11507,"[[8612,2366],[11364,7568]]",0
11508,"[[7727,3626],[6224,10906]]",0
11509,"[[4934,8959]]",1
11510,"[[7066,4872],[1176,2055]]",0
11511,"[[7022,5374],[11649,6785],[3418,9279]]",1
11512,"[[8516,2348],[6511,8018]]",1
11513,"[[2696,8043],[9939,5425],[8123,5492]]",1
11514,"[[11160,6338],[4117,9896],[4592,5958]]",0
11515,"[[6783,4684],[3539,8830]]",1
11516,"[[4818,8743]]",0
11517,"[[9117,2300],[4779,6279]]",0
11518,"[[8456,3652]]",0
11519,"[[6737,4726],[4318,7322]]",1
11520,"[[9095,2536],[12106,4930]]",0
11521,"[[6966,4998],[7956,2010],[3296,7770]]",1
11522,"[[6874,5203],[6424,9167]]",1
11523,"[[5215,8936]]",0
11524,"[[8050,2259],[11220,5954]]",1
11525,"[[8673,2525],[11086,8248],[8304,5297]]",1
11526,"[[6822,11458],[3848,9372]]",1
11527,"[[8119,2307],[3739,9954]]",1
11528,"[[8545,2317],[5359,7531]]",1
11529,"[[8539,5336]]",0
11530,"[[6037,5139]]",0
11531,"[[6599,4684],[3834,9368],[8034,6434]]",1
11532,"[[8018,8258]]",1
11533,"[[7465,5085],[12033,6604],[11027,1983]]",0
11534,"[[4025,6112],[394,461],[11664,2050]]",0
11535,"[[7029,4960],[1369,2052]]",0
11536,"[[8413,2356],[5491,9196]]",0
11537,"[[6816,5155],[3780,9409],[6692,8509]]",0
11538,"[[8742,2327],[4539,5952]]",0
11539,"[[4434,9814],[3473,8731]]",0
11540,"[[9238,2261]]",1
11541,"[[6094,12362],[4309,9343]]",0
11542,"[[12850,3180]]",1
11543,"[[12624,3198]]",0
11544,"[[10107,5067],[6696,9711]]",0
11545,"[[3712,6359],[3106,1702]]",0
11546,"[[2286,8434],[6001,11407]]",0
11547,"[[8655,2433],[12056,3482]]",0
11548,"[[2875,8382],[10243,5510],[10623,1657]]",1
11549,"[[4539,7676]]",1
11550,"[[10389,5522],[12488,3233]]",0
11551,"[[8123,2238],[3435,8203],[6533,9260]]",0
11552,"[[4823,8815]]",0
11553,"[[5140,9106]]",0
11554,"[[3666,8244],[10131,5958]]",1
11555,"[[3234,7719],[5501,11522]]",1
11556,"[[11269,7003],[752,724]]",1
11557,"[[6710,4616],[5024,8406]]",0
11558,"[[8768,2300],[13361,3111]]",1
11559,"[[3764,8585],[4136,9652],[2456,13403]]",1
11560,"[[8727,2560],[3957,9688],[1567,10978]]",0
11561,"[[3855,6560],[846,740],[2358,8520]]",0
11562,"[[8282,2386],[6413,4745]]",0
11563,"[[3426,8015],[7816,5206]]",1
11564,"[[4788,7141]]",0
11565,"[[9292,5542]]",1
11566,"[[8816,2458],[11723,1933]]",1
11567,"[[8418,2786],[7909,7752]]",1
11568,"[[7754,5233]]",1
11569,"[[3480,6625],[3409,13325]]",1
11570,"[[7449,3764],[5424,9305]]",0
11571,"[[5108,8518]]",1
11572,"[[1025,600],[8613,3970]]",1
11573,"[[6176,5021]]",1
11574,"[[4876,8871]]",1
11575,"[[5028,8440]]",1
11576,"[[8936,2313],[3510,6540],[2007,3927]]",1
11577,"[[8800,2464],[6819,9180]]",0
11578,"[[8721,2421],[8406,6526]]",0
11579,"[[8362,6485]]",1
11580,"[[6939,5201],[4008,9737],[1406,12335]]",1
11581,"[[8799,2549],[4177,9629],[2858,12223]]",0
11582,"[[10299,5290],[11265,4277]]",0
11583,"[[9097,2493],[3632,8835]]",0
11584,"[[7149,5110],[728,1151],[530,480]]",0
11585,"[[3874,6298],[7235,7814],[3115,8345]]",1
11586,"[[3701,9067]]",0
11587,"[[5645,9451]]",0
11588,"[[8146,2356],[8496,5418]]",0
11589,"[[8933,2409],[7925,5368]]",0
11590,"[[3147,7428],[3638,8720]]",1
11591,"[[4987,8485]]",0
11592,"[[8172,10106],[2042,11953]]",0
11593,"[[7263,5009],[6618,11373],[3538,8101]]",1
11594,"[[8766,2378],[12099,6626],[9478,2404]]",1
11595,"[[4915,8682]]",1
11596,"[[4047,12361]]",0
11597,"[[7183,4958],[2183,8636],[13151,3022]]",0
11598,"[[8318,2352],[10911,4934],[11176,6196]]",1
11599,"[[4944,5843]]",1
11600,"[[3432,6855],[3599,10907]]",0
11601,"[[13468,3366]]",0
11602,"[[7260,5114],[394,461],[2816,8280]]",0
11603,"[[3537,7976],[11303,6528]]",0
11604,"[[7422,9715],[2691,8170]]",1
11605,"[[8253,2400],[12395,6361],[2313,1453]]",1
11606,"[[3834,6501],[3814,9809],[3446,2568]]",0
11607,"[[4718,7061]]",1
11608,"[[3604,7415],[2247,8568],[1649,588]]",0
11609,"[[8210,7214]]",0
11610,"[[6567,4744],[3530,7993],[4476,1098]]",0
11611,"[[4884,8588]]",0
11612,"[[7144,5290],[11076,5594]]",0
11613,"[[6752,11446],[4653,8033]]",1
11614,"[[5205,5702]]",1
11615,"[[7751,5075]]",0
11616,"[[8368,2350],[10928,8353],[6968,5591]]",1
11617,"[[7224,5140],[12728,5326]]",0
11618,"[[3835,6078],[2560,8249],[7858,9539]]",1
11619,"[[8725,2365],[11446,1929]]",1
11620,"[[8718,2420],[4660,9110],[6881,9440]]",0
11621,"[[8238,2368],[654,883],[3425,9003]]",1
11622,"[[3684,8205],[5335,9163]]",1
11623,"[[4454,5977]]",1
11624,"[[4082,9901],[2395,8435],[3143,6989]]",0
11625,"[[3507,8147],[7643,9968],[3103,12898]]",0
11626,"[[8145,2422],[10883,8194],[2230,8484]]",0
11627,"[[9028,2372],[3559,1950]]",0
11628,"[[8834,2401],[5461,9499]]",0
11629,"[[6977,5416],[11439,6912],[11454,6548]]",0
11630,"[[8422,2358],[7174,5158],[11233,6762]]",1
11631,"[[9315,5568]]",1
11632,"[[8821,2435],[3970,9384],[8379,6521]]",0
11633,"[[5813,9187]]",0
11634,"[[6837,5184],[3286,7722],[1391,8622]]",1
11635,"[[6688,4813],[3484,6697],[2698,10150]]",1
11636,"[[7137,4005],[3525,9611]]",0
11637,"[[8237,2401],[11134,4590]]",0
11638,"[[5721,9215]]",1
11639,"[[8726,2542],[11147,8431],[6917,5075]]",1
11640,"[[3435,6819],[5040,8934]]",0
11641,"[[4176,6065],[4400,9431],[13610,5253]]",1
11642,"[[8996,2607],[3972,9759],[7255,5203]]",0
11643,"[[12291,3331]]",1
11644,"[[3698,8154],[7035,11321],[3096,8325]]",1
11645,"[[7784,7470],[3605,8034],[6085,5134]]",1
11646,"[[8214,2080],[6878,4840],[3569,6662]]",0
11647,"[[7081,5233],[3444,7898],[5474,8872]]",0
11648,"[[8884,2235],[11089,7066],[2284,8356]]",0
11649,"[[5131,8765]]",0
11650,"[[8422,2562],[5295,5733]]",0
11651,"[[5844,5233]]",0
11652,"[[9819,7158]]",0
11653,"[[4162,6083],[3007,8344]]",1
11654,"[[7130,5176],[4060,9402],[424,509]]",1
11655,"[[7932,2288],[11361,4608]]",1
11656,"[[6962,5354],[11323,6210],[8566,2554]]",0
11657,"[[8931,2477],[11418,6788],[7174,7146]]",1
11658,"[[8572,2558],[9470,5648]]",0
11659,"[[9498,5795]]",1
11660,"[[8220,2440],[6675,4694],[3576,9410]]",1
11661,"[[6438,11377]]",1
11662,"[[8098,2428],[4344,9558],[3634,8072],[10760,4915]]",1
11663,"[[9035,2415],[4777,6325]]",1
11664,"[[11168,6401],[5712,5324]]",1
11665,"[[7192,5071],[9802,2600]]",1
11666,"[[7044,5180],[9787,5325],[8677,5308]]",0
11667,"[[8302,6336]]",0
11668,"[[3526,8198],[7013,10825],[8472,2794]]",0
11669,"[[8041,2302],[4124,10156],[3682,6224],[8166,2257]]",1
11670,"[[3579,8499],[4322,11841]]",0
11671,"[[6110,5042]]",1
11672,"[[8722,2511],[6768,11401],[3075,7840]]",0
11673,"[[7431,4945],[7979,2343],[6055,4990]]",0
11674,"[[11533,4060]]",0
11675,"[[9535,2565]]",1
11676,"[[8929,2439],[11410,6990],[3455,6759]]",0
11677,"[[9185,2458]]",1
11678,"[[5300,8762]]",0
11679,"[[7071,5242],[2628,5318]]",0
11680,"[[8574,2379],[4013,6028],[1617,11025]]",0
11681,"[[12056,3178]]",1
11682,"[[6984,4722],[4425,5988]]",0
11683,"[[4480,7070]]",1
11684,"[[4713,9055],[3682,8486],[991,2148]]",1
11685,"[[6817,4929],[12691,2346],[3258,8097]]",0
11686,"[[7498,5155],[9362,2474]]",0
11687,"[[3062,7468],[4141,11737]]",0
11688,"[[13611,3144]]",1
11689,"[[6835,4926],[3360,8446],[3933,6022],[11902,1989]]",1
11690,"[[5447,4951]]",1
11691,"[[7458,5150],[10330,5247],[2642,5366]]",0
11692,"[[7573,5207],[5531,7739]]",1
11693,"[[5739,7047]]",1
11694,"[[4394,7422]]",1
11695,"[[6794,5024],[7268,5181]]",1
11696,"[[8335,2319],[4754,8962],[2351,8436],[8595,2762]]",1
11697,"[[8750,2402],[11170,8337],[12824,1842]]",0
11698,"[[7054,5527],[11508,7056],[7106,6138]]",0
11699,"[[7426,3807],[4799,8031]]",1
11700,"[[8801,2523],[2854,8021],[10589,3061]]",1
11701,"[[8677,2335],[3516,7801],[9983,5431]]",0
11702,"[[8129,2450],[6954,11367],[2478,1678]]",0
11703,"[[8741,2469],[3670,6508],[5033,8491]]",1
11704,"[[11061,6778],[11705,6555]]",0
11705,"[[4847,8265]]",1
11706,"[[8560,2558],[6842,11586],[2739,8061]]",1
11707,"[[3794,6511],[8167,7127]]",1
11708,"[[7530,7318],[3525,9005]]",0
11709,"[[9078,2494],[985,866],[3795,9507]]",0
11710,"[[8931,2595],[6206,10356]]",1
11711,"[[4788,7642]]",0
11712,"[[6763,4707],[2324,8454],[7087,4035]]",1
11713,"[[5019,8715]]",0
11714,"[[3385,8209],[2468,2495]]",0
11715,"[[3717,7358],[3463,8666]]",0
11716,"[[6803,4928],[5031,8902]]",0
11717,"[[7433,3933],[2677,6022]]",1
11718,"[[11402,4440]]",1
11719,"[[7372,3263],[4040,7877],[2636,5329]]",0
11720,"[[4728,8475]]",0
11721,"[[11135,5053]]",0
11722,"[[3482,6737],[5691,9412]]",1
11723,"[[6200,5779]]",0
11724,"[[8252,2308],[9321,6264]]",0
11725,"[[8941,5560]]",1
11726,"[[6933,9882]]",0
11727,"[[4568,6469]]",0
11728,"[[2749,8061],[7453,6081]]",1
11729,"[[3304,6829],[3034,12610]]",0
11730,"[[11105,5740]]",0
11731,"[[3663,8145],[7121,9903],[8590,5749]]",0
11732,"[[4800,9400],[6460,11344],[3894,6230]]",1
11733,"[[3014,8042],[8149,10092],[8094,2108]]",1
11734,"[[8344,2645],[11496,6927],[9466,872]]",0
11735,"[[6165,9669]]",1
11736,"[[3741,6280],[3136,8285],[7889,9569]]",1
11737,"[[3659,6639],[6693,11510],[7003,8216]]",1
11738,"[[8570,2595],[11070,3415]]",0
11739,"[[7093,5269],[4166,9647],[2926,12637]]",0
11740,"[[7127,5199],[11382,5725]]",1
11741,"[[8361,2397],[11254,7028],[6119,8293]]",1
11742,"[[12631,5960],[1802,2541]]",1
11743,"[[7348,4949],[10907,5087],[12810,1666]]",0
11744,"[[8474,2493],[8065,7011]]",1
11745,"[[8362,2353],[11223,6901],[3474,8189]]",0
11746,"[[6080,9485]]",1
11747,"[[8658,2467],[13120,3414]]",1
11748,"[[3605,8109],[1019,1428]]",0
11749,"[[4745,6304]]",0
11750,"[[7376,6151]]",0
11751,"[[11473,1693]]",1
11752,"[[3220,7287],[3372,10565]]",1
11753,"[[11232,5686]]",1
11754,"[[8403,2492],[3044,7596],[2681,5545]]",0
11755,"[[5035,8702]]",1
11756,"[[6736,8357]]",1
11757,"[[11958,3719]]",0
11758,"[[6722,4474]]",0
11759,"[[6574,11506],[5761,9149]]",1
11760,"[[8771,2448],[8887,6562]]",0
11761,"[[8145,5125]]",1
11762,"[[6874,4858],[3663,6544],[2119,12713]]",0
11763,"[[8420,2621],[3705,8031],[5006,8419]]",0
11764,"[[3774,6495],[3883,11238]]",1
11765,"[[8790,3853]]",0
11766,"[[4126,7573],[6225,10433]]",0
11767,"[[8475,2526],[3884,9758],[7019,5559]]",1
11768,"[[8122,6537]]",0
11769,"[[3877,6376],[6754,11385],[3198,11209]]",1
11770,"[[6904,4943],[10915,3697]]",1
11771,"[[3778,6578],[2658,8259],[10867,5109]]",0
11772,"[[8124,7606]]",0
11773,"[[3737,6664],[7823,9704],[5036,4540]]",1
11774,"[[6603,4818],[9428,2438]]",1
11775,"[[4399,6041]]",0
11776,"[[6277,4759]]",0
11777,"[[5210,9141]]",0
11778,"[[8831,2442],[11792,7469]]",1
11779,"[[10328,5491],[11643,6524]]",0
11780,"[[11276,5687]]",1
11781,"[[7181,8862]]",1
11782,"[[3627,8222],[4637,9091],[7292,6162]]",1
11783,"[[6611,4768],[2862,8083],[8065,2352],[6485,4667]]",1
11784,"[[7220,5148],[11346,5113]]",1
11785,"[[8217,2423],[5547,7466]]",0
11786,"[[7071,4193],[11173,6339],[4590,7611]]",1
11787,"[[8317,2212],[10432,5196],[5036,13604]]",1
11788,"[[7015,5266],[11631,6587],[12691,2843]]",1
11789,"[[4827,9418],[3373,6901],[8613,2611]]",0
11790,"[[6888,5323],[2399,8456],[2369,13278]]",0
11791,"[[4836,8212]]",1
11792,"[[6852,4909],[11916,6567],[394,461]]",0
11793,"[[5896,5228]]",0
11794,"[[9876,6517]]",0
11795,"[[3152,6923],[7655,11281],[2719,8020]]",1
11796,"[[7449,3053],[3545,8595],[6288,8928]]",0
11797,"[[10297,6781]]",1
11798,"[[8620,2483],[4982,9466],[4773,5872]]",1
11799,"[[7885,5260]]",1
11800,"[[4814,7840]]",1
11801,"[[8195,2339],[11066,4922],[11496,6436]]",0
11802,"[[8387,2545],[4117,9762],[3714,6564],[11261,1904]]",1
11803,"[[4739,9092],[11906,3800]]",1
11804,"[[3823,6291],[3146,8294],[2759,8003]]",0
11805,"[[3305,6750],[2845,8301],[394,461]]",0
11806,"[[5795,5152]]",0
11807,"[[12550,3216]]",1
11808,"[[3940,6126],[8089,2050]]",0
11809,"[[8512,2560],[4441,9493],[4845,6031]]",1
11810,"[[5154,9156]]",0
11811,"[[6590,4617]]",1
11812,"[[6472,4790],[4323,9343],[2244,9482]]",0
11813,"[[6678,8428]]",1
11814,"[[11217,5999]]",0
11815,"[[6791,4797],[2413,8399],[5235,8573]]",0
11816,"[[4812,8753]]",1
11817,"[[9515,5553]]",1
11818,"[[6031,5123]]",1
11819,"[[8672,6758]]",1
11820,"[[6824,5558],[3001,7594],[6819,6951]]",0
11821,"[[8466,2369],[8093,2319]]",0
11822,"[[3610,8055],[3818,10391]]",0
11823,"[[7674,10561],[3042,11948]]",0
11824,"[[11110,6752],[8591,2504]]",0
11825,"[[11299,6924],[7959,10220]]",1
11826,"[[3236,6926],[2848,12576],[8624,2662]]",0
11827,"[[8474,2631],[9167,5625]]",0
11828,"[[3578,6635],[7602,6766],[11606,1751]]",1
11829,"[[3626,6528],[4038,12393]]",0
11830,"[[7968,3510],[10773,4858],[13567,2759]]",1
11831,"[[6869,5092],[1175,1734]]",0
11832,"[[7618,3855],[7341,8042]]",0
11833,"[[6475,4849],[3469,8291],[2733,8391],[6605,4773]]",0
11834,"[[7738,3373],[6961,7054]]",0
11835,"[[6874,5343],[5186,9097]]",0
11836,"[[5935,9278]]",1
11837,"[[8705,2281],[8491,5776]]",1
11838,"[[7019,5108],[3283,8101],[7910,9964]]",1
11839,"[[3471,8381],[3265,12831]]",0
11840,"[[3642,6137],[4106,9901],[3134,7532]]",1
11841,"[[5537,9375]]",0
11842,"[[6748,4704],[2593,8380],[11563,8165]]",1
11843,"[[5541,5415]]",1
11844,"[[6893,11384],[5499,9143]]",1
11845,"[[2389,8846],[6182,10509]]",1
11846,"[[4833,8649]]",1
11847,"[[8714,2398],[10238,5714],[2800,6701]]",1
11848,"[[11089,5707]]",0
11849,"[[8884,2458],[11178,6201],[661,981]]",0
11850,"[[3577,8754]]",1
11851,"[[8936,2495],[11374,4462]]",0
11852,"[[7262,4631],[12168,6472],[13419,2594]]",1
11853,"[[5055,8487]]",0
11854,"[[8560,2424],[3826,9654],[3582,7806],[6335,1692]]",0
11855,"[[3561,7864],[3346,1803]]",0
11856,"[[7990,2302],[8187,7555]]",1
11857,"[[8410,2512],[10791,3553]]",1
11858,"[[4854,8672]]",1
11859,"[[7213,5217],[6717,11419],[6494,6360]]",0
11860,"[[6897,4940],[2002,12055],[5615,11150]]",1
11861,"[[10663,3265]]",0
11862,"[[7109,5148],[9038,5542]]",1
11863,"[[6495,4788],[4831,9876],[2292,8626],[11283,8357]]",1
11864,"[[8207,2150],[6902,7586],[2791,1528]]",0
11865,"[[4169,11804]]",1
11866,"[[10477,5298],[726,789]]",0
11867,"[[6550,4610]]",0
11868,"[[8698,2380],[3398,8809]]",0
11869,"[[7934,3550],[12271,6623]]",0
11870,"[[6925,4531],[3664,9178]]",1
11871,"[[2639,8140],[7417,11634]]",0
11872,"[[6202,4886]]",0
11873,"[[8856,2295],[6926,6832],[5550,5397]]",0
11874,"[[3433,4062]]",1
11875,"[[8421,2459],[13712,3242]]",1
11876,"[[7228,5173],[12408,4281]]",1
11877,"[[3677,6580],[6005,11425]]",0
11878,"[[3628,7858],[9553,5529]]",1
11879,"[[8113,2325],[5001,8845]]",1
11880,"[[7012,4942],[2628,5323]]",1
11881,"[[7014,8186]]",0
11882,"[[6580,6114]]",0
11883,"[[8733,2340],[4103,9931],[3811,6333],[7488,7736]]",1
11884,"[[6735,4816],[10743,1220]]",0
11885,"[[8008,5297]]",1
11886,"[[6895,5282],[3570,8390],[4408,9948]]",0
11887,"[[6651,8381]]",1
11888,"[[8222,2758],[11685,6940],[4651,2866]]",0
11889,"[[7074,5189],[3424,12918]]",1
11890,"[[8570,2298],[11757,7280]]",0
11891,"[[9015,2572],[2068,3791]]",1
11892,"[[6785,4348]]",1
11893,"[[7473,11619],[11360,4558]]",0
11894,"[[9430,5508]]",1
11895,"[[8328,2577],[9676,6386]]",1
11896,"[[5642,9017]]",0
11897,"[[6849,4870],[3136,7540],[1203,10176]]",1
11898,"[[3706,6545],[3739,11445]]",0
11899,"[[6832,4894],[5261,10447]]",0
11900,"[[7456,2606]]",0
11901,"[[3729,8034],[3426,6603],[6674,4808]]",0
11902,"[[6392,8484]]",0
11903,"[[7559,8197]]",1
11904,"[[3628,8320],[3796,13830]]",1
11905,"[[6988,5283],[4215,6082],[2243,8748]]",0
11906,"[[9373,5558]]",0
11907,"[[3823,6637],[4744,8135]]",1
11908,"[[3659,9070]]",0
11909,"[[4862,8309]]",0
11910,"[[11821,3912]]",1
11911,"[[10942,2150]]",0
11912,"[[7736,4994]]",0
11913,"[[12071,3473]]",0
11914,"[[8220,2594],[8892,5866]]",0
11915,"[[6560,4781],[3713,9987]]",0
11916,"[[6131,4964]]",1
11917,"[[8355,6915]]",0
11918,"[[6950,5219],[3324,9183]]",0
11919,"[[11146,6487],[9982,6227]]",0
11920,"[[9417,5538]]",1
11921,"[[7355,7954],[1254,2049]]",1
11922,"[[8618,2611],[11408,7143],[9467,7006]]",1
11923,"[[3629,8366],[6847,7803],[3332,6899]]",0
11924,"[[5325,8767]]",0
11925,"[[7159,5080],[8487,2266],[3385,7853]]",0
11926,"[[8555,2598],[2872,6035]]",0
11927,"[[8637,2332],[4793,2915]]",0
11928,"[[12130,2592],[4426,9282]]",0
11929,"[[3702,8052],[3796,11044]]",1
11930,"[[8116,2447],[13048,2903]]",0
11931,"[[8408,2129],[6822,5118],[7501,7953]]",1
11932,"[[4268,7531],[10049,5163],[10035,1493]]",0
11933,"[[4966,8511]]",0
11934,"[[3585,6662],[6821,4849],[11413,4026]]",0
11935,"[[6723,4865],[2600,11932],[2760,11511]]",0
11936,"[[6878,4891],[2800,6687]]",0
11937,"[[3968,6404],[3750,8373],[6294,11122]]",0
11938,"[[8394,2634],[4841,8171]]",1
11939,"[[4723,9214],[2643,5702]]",0
11940,"[[5333,5704]]",0
11941,"[[4502,9214],[2258,8506],[7362,11414]]",1
11942,"[[5520,5483]]",1
11943,"[[6664,4668],[3696,8310],[5792,12721]]",0
11944,"[[2462,8362],[5945,5199]]",0
11945,"[[6991,5187],[4707,9390],[11352,5388]]",1
11946,"[[5740,5334]]",0
11947,"[[3465,6191],[3338,10559]]",0
11948,"[[5880,5279]]",0
11949,"[[2286,8446],[3090,13478]]",1
11950,"[[6916,4782],[10930,5020],[4962,7495]]",1
11951,"[[8508,2769],[6128,7166]]",1
11952,"[[6485,4845],[3356,6639],[6224,12156]]",1
11953,"[[8507,2446],[4596,9398],[4792,6652]]",1
11954,"[[8990,5476]]",0
11955,"[[6661,4780],[3639,8701]]",1
11956,"[[3217,7103]]",1
11957,"[[7831,3617],[3791,9380],[2623,13244]]",0
11958,"[[8165,2374],[3458,8087],[3441,6622],[5431,1631]]",0
11959,"[[8497,5167]]",0
11960,"[[7326,5213],[6153,5068]]",1
11961,"[[11502,5686]]",0
11962,"[[10768,4912],[3793,6236]]",0
11963,"[[8711,2490],[7350,5152],[8036,7269]]",0
11964,"[[7350,3433],[2924,7263]]",0
11965,"[[7505,7893],[3415,8128],[6793,6781]]",0
11966,"[[7004,5234],[12606,6460],[3273,8078]]",1
11967,"[[8784,2301],[4980,8764]]",0
11968,"[[3825,7156],[7257,12217]]",1
11969,"[[8262,2643],[4004,10103],[1342,10979]]",0
11970,"[[8611,2235],[2412,5521]]",0
11971,"[[7418,4914],[3056,8190],[598,489],[10086,4599]]",1
11972,"[[10620,5325],[3720,8127],[2338,8470]]",1
11973,"[[11022,5077],[13309,2800]]",1
11974,"[[7398,4708],[11996,6640],[8181,7773]]",0
11975,"[[12274,2619],[9640,5700]]",0
11976,"[[10399,5075],[3614,6462]]",0
11977,"[[6851,5218],[11245,8345],[6580,6484]]",1
11978,"[[8627,2346],[4756,9038],[2244,8577],[8157,2347]]",0
11979,"[[6550,7122],[3711,9976]]",0
11980,"[[8142,2314],[7837,6435]]",1
11981,"[[8213,2356],[3018,7506],[8442,6576]]",1
11982,"[[6822,5127],[3480,8032],[936,669],[13195,2892]]",0
11983,"[[6754,4854],[3472,8526],[9729,5632]]",0
11984,"[[8688,2442],[13096,3424]]",0
11985,"[[3670,7134],[3194,7419],[1292,721]]",0
11986,"[[7160,5264],[3237,7286],[7539,8301]]",1
11987,"[[6453,4880],[1245,625]]",0
11988,"[[8661,2217],[3985,9931],[3576,6478],[6971,4035]]",0
11989,"[[4792,9030],[2382,8387],[6912,4570]]",0
11990,"[[7085,5210],[4213,9460],[5796,12433]]",0
11991,"[[4585,6776]]",0
11992,"[[11685,4125]]",0
11993,"[[8331,4810]]",1
11994,"[[3843,6660],[6326,8639]]",1
11995,"[[7131,5302],[8074,2280],[3472,8020]]",0
11996,"[[8275,2613],[357,542],[3858,6436]]",0
11997,"[[8140,7250]]",0
11998,"[[8350,2535],[3386,7066],[2293,9696]]",0
11999,"[[3393,8554],[7620,2920]]",0
12000,"[[6624,8241]]",0
12001,"[[6710,7884]]",1
12002,"[[8815,2363],[7241,6006]]",0
12003,"[[3842,7827],[4879,6080]]",0
12004,"[[8586,2434],[9270,5941]]",0
12005,"[[7877,7739]]",0
12006,"[[8600,2629],[12548,6411],[2335,8434]]",1
12007,"[[2745,8376],[6973,11346]]",0
12008,"[[6371,4595]]",1
