,pos,win
616,"[[7803,9833],[11656,6886],[11656,8066]]",1
617,"[[11277,8336],[8076,5757]]",1
618,"[[7937,9628],[4081,11663]]",1
619,"[[12172,6575],[7126,11159],[1678,10779]]",0
620,"[[6299,12417],[4812,9890],[11321,6894],[10056,6297]]",0
621,"[[8198,10385]]",0
622,"[[12093,6651],[7696,9723],[5380,12361]]",1
623,"[[6224,12096],[3854,9396],[3570,8750]]",1
624,"[[7503,11111],[7630,8039]]",1
625,"[[7829,10157],[12496,10639]]",0
626,"[[12399,6505],[9688,9267]]",1
627,"[[10779,8942],[7705,7037],[2776,11324]]",0
628,"[[7603,11009],[6456,12384],[10961,8528]]",1
629,"[[3525,8090],[6885,6867]]",1
630,"[[7368,10953],[4874,8956],[12432,6606]]",1
631,"[[10836,8824],[5210,9216]]",0
632,"[[10063,8666]]",1
633,"[[8002,9762],[2311,8567],[11669,7938]]",0
634,"[[3818,9923],[7137,6921]]",1
635,"[[10658,8802],[4268,11854]]",1
636,"[[5629,12621]]",0
637,"[[10533,11163]]",1
638,"[[3168,8378],[8694,5384]]",0
639,"[[2321,12069],[2813,8110],[3308,10382]]",0
640,"[[10853,8265],[7718,9827],[11829,2593]]",0
641,"[[5838,12624],[3336,8126],[8031,10258]]",1
642,"[[7854,9621],[12111,9449]]",1
643,"[[12474,6553],[7627,11027],[4016,7305]]",1
644,"[[8267,3505],[6937,9693]]",1
645,"[[11656,7238],[4088,10058],[8483,5783]]",0
646,"[[8026,9723],[11144,5551]]",1
647,"[[10048,9063]]",0
648,"[[6175,12322],[2570,12211],[3952,6388]]",1
649,"[[9473,9450]]",0
650,"[[11453,6362],[8529,11473]]",0
651,"[[6236,12194],[3230,7925],[12047,10473]]",1
652,"[[9962,6687]]",1
653,"[[8920,2335]]",1
654,"[[6924,11368],[14336,14373],[11996,6680]]",1
655,"[[12381,5516]]",1
656,"[[12016,6778],[8358,10362]]",0
657,"[[5712,8541]]",1
658,"[[12285,6678],[7125,11132],[6452,12461],[12509,5892]]",0
659,"[[12158,6661],[8036,10093],[6418,12281],[13038,11765]]",1
660,"[[11648,6562],[10850,8919],[7416,11642]]",1
661,"[[7365,7183],[5074,7595]]",1
662,"[[11737,6552],[10677,10088]]",1
663,"[[7872,9556],[3606,8297],[2752,11326]]",1
664,"[[2890,11238]]",1
665,"[[6634,12494],[3424,9038]]",0
666,"[[12590,6309],[9578,9781]]",0
667,"[[7839,10530]]",0
668,"[[1996,12949],[6289,10186]]",1
669,"[[3694,8025],[4854,8400]]",1
670,"[[14340,14391],[11213,8503]]",1
671,"[[7052,7670],[12247,6567]]",0
672,"[[11743,6738],[7633,11565]]",1
673,"[[7810,9714],[3604,7847],[3340,6950]]",0
674,"[[12295,6523],[6992,11295],[7750,9779],[10929,4847]]",1
675,"[[4390,7216]]",0
676,"[[7708,10985],[13796,13705],[8489,8297]]",1
677,"[[11907,7230]]",0
678,"[[10454,8951]]",0
679,"[[9137,3901]]",1
680,"[[7213,9793],[2439,8433],[4148,9966]]",0
681,"[[8026,9878],[10984,4438]]",1
682,"[[6340,12278],[6412,8393]]",1
683,"[[6157,8144]]",1
684,"[[11484,6613],[7842,9660],[8164,12275]]",1
685,"[[14109,13865],[6927,5219]]",1
686,"[[12009,6897],[3861,9732],[6010,12416],[7559,9718]]",1
687,"[[11076,8474],[6274,12556],[7251,9633]]",0
688,"[[7264,11002],[5051,8475]]",0
689,"[[11384,6235],[4471,9319],[3509,9235]]",1
690,"[[7667,9756],[6362,12644],[12412,10558]]",0
691,"[[10054,7216]]",0
692,"[[5478,9284]]",0
693,"[[7965,10077],[9597,5438]]",1
694,"[[10470,5376],[5746,8914]]",1
695,"[[10394,8870]]",0
696,"[[11843,6551],[7916,10695]]",0
697,"[[2258,8625],[2104,12235]]",0
698,"[[12483,6628],[10082,5727],[13945,14339]]",1
699,"[[3890,10076]]",1
700,"[[11066,8366],[4223,9475],[2986,7999]]",1
701,"[[5844,12423],[2692,8280],[6316,8252]]",1
702,"[[10811,8758],[3525,9013]]",0
703,"[[7626,9735],[14233,13598],[10530,7468]]",0
704,"[[8119,10466]]",1
705,"[[10026,6072]]",0
706,"[[7968,10726]]",1
707,"[[7120,11405],[6524,12555],[9983,7731]]",1
708,"[[7491,11460],[9200,6362]]",0
709,"[[10921,8796],[8058,9916],[3726,11364]]",1
710,"[[7931,10689]]",0
711,"[[7870,9494],[7292,6586]]",0
712,"[[12588,6214],[6311,8596]]",1
713,"[[6144,12401],[3652,8951]]",0
714,"[[6293,12415],[1489,11344]]",0
715,"[[6174,12399],[2583,12044],[3444,10267]]",1
716,"[[11850,6549],[5434,8540]]",0
717,"[[12289,6704],[8422,6556]]",1
718,"[[9432,9422]]",0
719,"[[11852,6863],[7516,8444]]",1
720,"[[8980,9774]]",0
721,"[[7461,4901],[11376,5642]]",1
722,"[[5959,10502]]",0
723,"[[9982,6187]]",1
724,"[[5473,9086]]",0
725,"[[12169,6601],[6836,11405],[3003,8241]]",0
726,"[[12511,6560],[4727,9788],[2758,11662]]",1
727,"[[11108,6700],[7557,8080]]",0
728,"[[12589,6271],[12128,13068]]",0
729,"[[12528,6588],[7850,10729]]",1
730,"[[11403,6311],[7916,5311]]",1
731,"[[2383,8406],[13453,12436]]",1
732,"[[6474,12415],[3537,9034]]",0
733,"[[10841,8635],[6533,11319],[8382,4784]]",0
734,"[[11070,8595],[9506,9136]]",0
735,"[[11046,8483],[7122,7370],[9278,5380]]",1
736,"[[12263,13124]]",0
737,"[[11446,8242],[7822,10011],[12074,6769]]",0
738,"[[7694,9818],[11187,4880]]",1
739,"[[3774,10108]]",0
740,"[[9406,9500]]",1
741,"[[6793,11420],[5423,9353]]",1
742,"[[12219,6656],[11436,6313]]",1
743,"[[6174,12353],[3083,13155]]",0
744,"[[12326,6732],[6435,12469],[10979,8521]]",0
745,"[[12141,8828]]",0
746,"[[7675,9851],[3208,7079]]",1
747,"[[12117,6872],[8864,9817]]",1
748,"[[12253,6602],[8593,10104]]",0
749,"[[12282,6705],[5839,9044]]",1
750,"[[2735,11696]]",0
751,"[[6558,12695],[4656,7371]]",1
752,"[[10878,8636],[4234,9392],[5070,12370]]",0
753,"[[6150,12557],[3772,7894],[11654,12835]]",1
754,"[[10097,6969]]",1
755,"[[6581,12329],[2901,11333]]",1
756,"[[8086,3489],[6905,11382]]",0
757,"[[7467,11045],[11371,4655]]",0
758,"[[6544,12407],[9018,8900]]",1
759,"[[11086,8578],[7290,11174],[5821,12457],[14115,13913]]",1
760,"[[6479,12510],[1653,12871],[3242,6871]]",1
761,"[[7356,6092]]",0
762,"[[7774,10479]]",0
763,"[[7724,9921],[7268,4658],[13409,12617]]",0
764,"[[7114,11355],[4047,9715],[1749,11438]]",0
765,"[[7773,10655],[4114,9521],[11534,7884]]",1
766,"[[11851,6554],[2725,6081]]",0
767,"[[6293,12639],[9274,5566]]",1
768,"[[7980,9685],[5681,9467]]",0
769,"[[11165,5173]]",0
770,"[[12567,6479],[9696,6315]]",1
771,"[[2824,11206]]",0
772,"[[7300,11992]]",1
773,"[[7301,7184],[12582,6047]]",0
774,"[[9116,5485]]",0
775,"[[7172,10830],[10744,4938],[10995,8366]]",0
776,"[[6316,12422],[7677,9837],[12669,6116]]",0
777,"[[7674,11027],[3302,7745],[10297,7345]]",0
778,"[[12046,6527],[13832,14253],[9205,2170]]",1
779,"[[7945,9810],[4257,11762]]",0
780,"[[7242,11764]]",0
781,"[[12574,6495],[3726,11563]]",1
782,"[[12110,6696],[9768,6443]]",1
783,"[[6856,12794],[3340,10914]]",0
784,"[[11010,3816]]",0
785,"[[12112,6816],[3647,10371]]",1
786,"[[3388,7823],[7495,11050]]",1
787,"[[10199,6651]]",0
788,"[[7286,10895],[5626,9406]]",0
789,"[[7545,11456],[3259,10799]]",0
790,"[[10574,8936]]",1
791,"[[12291,6359],[7589,8007]]",0
792,"[[6281,12290],[13060,11863]]",0
793,"[[11954,6656],[6250,9563]]",1
794,"[[6974,11500],[4428,9255],[11636,7714]]",0
795,"[[6513,12559],[1646,12927],[12476,6286]]",0
796,"[[10065,9050]]",1
797,"[[11536,6472],[11065,1125]]",1
798,"[[7090,9912]]",1
799,"[[7015,9913]]",1
800,"[[7288,9705],[12140,8786]]",1
801,"[[5773,12486],[2861,7896]]",0
802,"[[12089,6715],[8002,10741]]",1
803,"[[5865,12331],[4443,9458],[13169,13657]]",1
804,"[[10539,5347],[6393,9402]]",0
805,"[[12070,6707],[7735,10027],[3629,8961]]",1
806,"[[6157,12334],[6039,8426]]",0
807,"[[12447,6479],[8339,5413]]",0
808,"[[6863,12502],[9706,9028]]",1
809,"[[7849,10719]]",0
810,"[[6324,12527],[11158,5775]]",1
811,"[[4789,9518],[2326,8390],[11687,6959]]",1
812,"[[7871,10688]]",1
813,"[[6070,12421],[10732,5489],[12447,6529],[7967,9643]]",1
814,"[[6382,12344],[2797,8130],[7782,10214]]",0
815,"[[10242,8164]]",0
816,"[[2878,11472]]",0
817,"[[7186,11161],[3978,8022],[11226,6019]]",1
818,"[[6189,12618],[11682,7074],[8186,7770]]",1
819,"[[11070,8484],[6764,12765],[12406,7293]]",0
820,"[[11772,2770]]",0
821,"[[8588,5510]]",0
822,"[[6779,6940],[6957,7613]]",1
823,"[[5808,12357],[4682,10089],[11894,6777]]",0
824,"[[6306,12428],[3550,7804],[8016,9404],[11002,7022]]",1
825,"[[6822,12748],[8316,5782]]",1
826,"[[11153,5162]]",1
827,"[[7637,9636],[3544,7863],[3839,10612]]",0
828,"[[7800,10930],[10786,8698],[11672,7070]]",0
829,"[[8198,3530],[11218,5826]]",1
830,"[[5685,7556]]",1
831,"[[11629,6553],[7019,11287],[3615,8544]]",0
832,"[[7938,9768],[2395,8576],[3581,10290]]",0
833,"[[5136,8971]]",1
834,"[[12017,6580],[7975,5591]]",0
835,"[[6210,10591]]",1
836,"[[10497,5593],[2943,7817]]",0
837,"[[6326,8040]]",1
838,"[[5962,12554],[3205,9362]]",1
839,"[[8169,10406]]",1
840,"[[10009,6945]]",0
841,"[[11409,6531],[12929,12079]]",0
842,"[[6709,11389],[3251,7792],[5914,12744]]",1
843,"[[10336,8925]]",1
844,"[[10396,8872]]",0
845,"[[11779,7472]]",1
846,"[[8311,10148]]",0
847,"[[7774,5942]]",0
848,"[[6413,12262],[3796,6509],[4537,11601]]",1
849,"[[11896,6701],[8206,10101]]",1
850,"[[8282,10255]]",0
851,"[[3559,8555],[6162,9093]]",1
852,"[[10699,8874],[6770,4968],[9792,3329]]",0
853,"[[7861,10139],[11759,7354]]",1
854,"[[8351,10360]]",0
855,"[[8030,11912]]",0
856,"[[6359,12263],[2109,11712]]",1
857,"[[7333,9888],[12081,7955]]",0
858,"[[12618,6316],[6161,9516]]",0
859,"[[11065,8452],[6638,11426],[9963,7098]]",1
860,"[[12420,6408],[10680,8769],[8317,10293]]",1
861,"[[11859,6576],[3972,9500],[7420,11190],[1809,11597]]",1
862,"[[7586,11004],[3727,8449],[12243,10204]]",1
863,"[[6494,12346],[9450,5672]]",1
864,"[[6713,12543],[9122,4392]]",0
865,"[[6469,12438],[3719,8154],[3537,9446]]",0
866,"[[12467,6415],[8603,4602]]",0
867,"[[6330,8052]]",1
868,"[[8663,4958]]",0
869,"[[7405,10966],[11207,5937]]",1
870,"[[9434,5712]]",0
871,"[[5933,12382],[3262,7824],[11650,7542]]",0
872,"[[3308,11082]]",0
873,"[[11101,8664],[13691,13624],[11586,6904]]",1
874,"[[3336,8226],[13437,12901]]",0
875,"[[10936,8993],[6097,12548],[9998,6957]]",1
876,"[[11589,7047],[8606,5711]]",0
877,"[[5984,12708],[1827,11325]]",0
878,"[[12370,6435],[6976,11361],[10830,8504],[8718,8507]]",0
879,"[[11037,5580]]",1
880,"[[7837,9790],[11529,7922],[12621,14137]]",0
881,"[[12403,6495],[8445,10133]]",0
882,"[[10013,6193]]",1
883,"[[12522,6451],[8273,6366]]",1
884,"[[6197,10306]]",1
885,"[[7830,9548],[9948,6264]]",0
886,"[[5469,9126]]",1
887,"[[6566,11484],[9559,6275]]",1
888,"[[12370,6467],[10454,8860]]",1
889,"[[11337,8596],[7548,10062],[9374,5495]]",0
890,"[[11932,6618],[2943,11077]]",0
891,"[[12586,6520],[3832,9586],[11375,8296]]",1
892,"[[12663,6395],[6453,7852]]",0
893,"[[7637,11184],[5270,9189]]",0
894,"[[11860,6568],[9464,11466]]",1
895,"[[7596,11279],[10201,9770]]",1
896,"[[10610,8784],[2193,11848]]",0
897,"[[11223,5932]]",1
898,"[[7681,10005],[3533,9009]]",0
899,"[[12111,6642],[5000,8391]]",1
900,"[[7386,6757],[4031,10039]]",0
901,"[[11339,6431],[4745,9428],[7191,11412]]",0
902,"[[7773,10088],[12457,6572],[8547,6022]]",1
903,"[[7941,10327]]",1
904,"[[5996,12726],[3182,8308],[2095,11638]]",0
905,"[[3631,7972],[9306,5643]]",1
906,"[[2865,11152]]",1
907,"[[11444,8130],[1597,11720]]",0
908,"[[11496,4669]]",1
909,"[[7303,11077],[2388,8848],[6967,12602]]",0
910,"[[6396,9641]]",1
911,"[[10768,5425],[8262,6336]]",0
912,"[[11941,6568],[7594,10953],[3490,7396]]",1
913,"[[11499,6444],[6674,11419],[11139,8432]]",1
914,"[[7124,9683],[8295,8167]]",1
915,"[[8060,9942],[11396,6457],[10083,3490]]",0
916,"[[6160,12415],[3500,6725],[7753,9802]]",1
917,"[[11441,7016],[12398,6318]]",0
918,"[[11780,6555],[10788,8443],[2961,11137]]",1
919,"[[1550,12240],[3323,7739]]",1
920,"[[2482,11648]]",1
921,"[[7216,8144]]",0
922,"[[4981,9173],[3261,7103]]",1
923,"[[7244,5178],[12102,6818]]",1
924,"[[7321,11070],[9756,6431]]",1
925,"[[6326,11125]]",1
926,"[[6822,12584],[7449,9705],[11306,8484]]",0
927,"[[7296,11009],[3820,13388]]",1
928,"[[6110,4207]]",1
929,"[[5732,12333],[10484,5062],[8009,10036]]",1
930,"[[5591,12746]]",1
931,"[[12343,6529],[3669,8612],[3374,13308]]",1
932,"[[6090,12375],[3499,8067],[12502,12579]]",1
933,"[[10995,8650],[3430,8275],[785,10596]]",0
934,"[[10854,8750],[3228,11053]]",1
935,"[[3356,10506]]",0
936,"[[6349,8113]]",0
937,"[[6285,12241],[6853,6717],[12382,2324]]",0
938,"[[7065,11181],[11240,4823]]",1
939,"[[3495,11099]]",0
940,"[[7048,9930]]",0
941,"[[7677,11059],[7695,8750]]",0
942,"[[12401,6493],[7887,7098],[8254,10353]]",1
943,"[[10611,8886],[6689,11383],[3582,10612]]",1
944,"[[5903,12408],[3336,8262],[8059,10240]]",1
945,"[[6098,9496]]",1
946,"[[7106,12603]]",0
947,"[[10198,5698],[10876,8316]]",1
948,"[[7802,9564],[3540,6674],[11345,8405]]",0
949,"[[3000,10958]]",0
950,"[[3977,11270]]",1
951,"[[12585,6294],[7637,9902],[3756,13059]]",0
952,"[[3619,8074],[4546,7573]]",1
953,"[[6599,12540],[11421,6823],[8017,9808]]",0
954,"[[12006,6785],[7455,11283],[6981,12841]]",0
955,"[[3777,8139],[2837,8195]]",0
956,"[[7775,9802],[12863,11336]]",1
957,"[[6838,12998]]",1
958,"[[8381,10141]]",0
959,"[[8265,10197]]",1
960,"[[8032,7070]]",1
961,"[[8008,10376]]",0
962,"[[10679,8905],[3976,10832]]",1
963,"[[10999,3949]]",1
964,"[[6383,12505],[10776,5424],[8914,2447]]",1
965,"[[8597,10063]]",0
966,"[[7220,12061]]",0
967,"[[6988,7306],[9958,6826]]",0
968,"[[7860,3386],[11757,7567]]",0
969,"[[7054,6873],[5699,8651]]",0
970,"[[7269,11258],[11318,4708]]",1
971,"[[7789,10736],[12092,8197]]",0
972,"[[11193,6293],[7400,12272]]",1
973,"[[6282,12314],[5162,8575]]",0
974,"[[12036,6647],[6216,9105]]",1
975,"[[11707,7499]]",0
976,"[[10963,8601],[5825,9207]]",0
977,"[[7431,10993],[14340,14391],[11182,8196]]",0
978,"[[10997,8536],[6522,12697],[4205,13711]]",0
979,"[[10932,8460],[3368,12851]]",1
980,"[[7961,3528],[7668,6099]]",0
981,"[[12516,6394],[7780,9777],[5025,12306]]",1
982,"[[7257,12541]]",0
983,"[[6444,12532],[10814,5052],[11048,8556],[9181,13176]]",1
984,"[[10675,4579],[4471,7511]]",1
985,"[[10479,8868]]",1
986,"[[10851,8787],[4280,11752]]",0
987,"[[7090,10948],[848,10263]]",0
988,"[[10000,6249]]",0
989,"[[11809,6602],[8731,2218],[3128,7619]]",1
990,"[[2418,11658]]",0
991,"[[8000,9984],[11608,6751],[4323,11565]]",0
992,"[[7099,11209],[4326,12640]]",1
993,"[[6406,12231],[4644,11592]]",1
994,"[[7135,9296],[3630,9002]]",0
995,"[[12140,6621],[8026,10007],[8286,8108]]",0
996,"[[7160,10981],[6831,9582]]",0
997,"[[10994,8383],[3008,13089]]",0
998,"[[2225,11997],[3031,11124]]",1
999,"[[5671,9137]]",1
1000,"[[10236,7007]]",0
1001,"[[1359,11247]]",1
1002,"[[12506,6423],[7706,3435],[6011,12374]]",1
1003,"[[6128,12511],[14282,14268],[11168,5851]]",0
1004,"[[11936,6616],[5664,11487]]",1
1005,"[[11170,5861]]",1
1006,"[[11219,8292],[6811,11414],[2846,12580]]",1
1007,"[[11159,8431],[8175,5545]]",0
1008,"[[12015,6620],[8822,9775]]",1
1009,"[[8252,3556],[14262,14234]]",0
1010,"[[12083,6636],[11752,4005]]",0
1011,"[[5864,12402],[11397,6631],[12407,10473]]",0
1012,"[[7168,9042],[3384,7904],[13133,13616]]",1
1013,"[[4920,12349]]",0
1014,"[[8246,10130]]",1
1015,"[[7914,9772],[4044,12468]]",0
1016,"[[7954,9554],[942,11455]]",1
1017,"[[6776,9553]]",0
1018,"[[11943,6671],[1634,11943]]",1
1019,"[[12518,6510],[4451,10001],[1497,11462]]",0
1020,"[[11070,5650]]",0
1021,"[[12530,6511],[9005,6342]]",1
1022,"[[6972,11365],[10708,5105],[12058,7189]]",1
1023,"[[7573,10163],[11380,6305],[7118,13250]]",0
1024,"[[4570,6821]]",0
1025,"[[7356,11854]]",1
1026,"[[6469,12471],[4516,13232]]",0
1027,"[[7018,11124],[5769,12704]]",1
1028,"[[7049,12577],[2398,9205]]",1
1029,"[[12189,6670],[7116,8185]]",1
1030,"[[4806,12269]]",0
1031,"[[12359,6469],[3746,9933]]",0
1032,"[[6662,12867],[5753,8875]]",0
1033,"[[10271,5325],[10888,8807]]",1
1034,"[[12379,6644],[3169,11123]]",1
1035,"[[6348,12410],[8479,7501]]",0
1036,"[[3681,9030]]",0
1037,"[[7877,8725]]",1
1038,"[[8337,10214]]",1
1039,"[[6022,12543],[12227,10052]]",0
1040,"[[3044,8364]]",0
1041,"[[10414,8811]]",0
1042,"[[7387,10954],[13877,13839],[11655,1846]]",1
1043,"[[7995,3291],[11779,1866]]",0
1044,"[[6760,11474],[3848,10196]]",0
1045,"[[11097,8528],[3201,9511]]",0
1046,"[[9428,9028]]",1
1047,"[[5717,12399],[3628,9396]]",1
1048,"[[12327,6412],[9022,11417]]",0
1049,"[[6304,12231],[10637,3055]]",0
1050,"[[12107,6673],[7774,7972]]",1
1051,"[[6716,12498],[7974,9789],[12372,4508]]",0
1052,"[[7289,9880],[2794,8208],[2605,12017]]",1
1053,"[[11021,8552],[3917,9706],[3629,7988]]",1
1054,"[[5117,9328]]",1
1055,"[[9654,6100]]",0
1056,"[[10405,8999]]",0
1057,"[[6532,12465],[8587,5516]]",1
1058,"[[7495,9865],[6967,8083]]",0
1059,"[[5722,12450],[3503,8424],[4659,11591]]",0
1060,"[[12008,6829],[8297,6413]]",1
1061,"[[6461,12285],[9704,6109]]",0
1062,"[[7898,9614],[10183,7969]]",0
1063,"[[12017,6526],[7094,10948],[1724,9639]]",1
1064,"[[7069,11158],[12149,9360]]",0
1065,"[[6146,12690],[13699,13946],[12003,6724]]",0
1066,"[[6647,12354],[3976,9704],[4026,7388]]",1
1067,"[[10402,8891]]",0
1068,"[[10729,8768],[4722,9396],[4237,11791]]",0
1069,"[[5958,12543],[3961,10090],[12473,6090]]",0
1070,"[[10532,5494],[3639,9991]]",1
1071,"[[2860,11267]]",0
1072,"[[12247,6661],[8162,6298]]",0
1073,"[[11069,8549],[5703,8864]]",1
1074,"[[11110,8659],[8441,6451]]",0
1075,"[[12297,6510],[5624,9156]]",0
1076,"[[10881,8767],[3279,8022],[4879,11730]]",0
1077,"[[7724,11098],[2646,11534]]",1
1078,"[[12192,6580],[6171,12654],[5938,10326]]",1
1079,"[[12099,6585],[8793,10813]]",1
1080,"[[9398,5644]]",0
1081,"[[4922,9430],[11768,6641],[7737,9817]]",0
1082,"[[12547,7397]]",0
1083,"[[5090,9158]]",1
1084,"[[7083,8946]]",1
1085,"[[12054,6780],[7583,11118],[6282,10077]]",1
1086,"[[6170,9485]]",0
1087,"[[10064,6855]]",1
1088,"[[11132,8449],[7102,10900],[6232,10724]]",0
1089,"[[7424,7362],[12104,9483]]",1
1090,"[[6533,12321],[1641,12448],[3243,7006]]",0
1091,"[[6284,12547],[8112,5126]]",1
1092,"[[10696,7278],[11905,2251]]",0
1093,"[[8105,10023],[3255,7230],[6649,12352]]",0
1094,"[[5967,12673],[3501,8750]]",0
1095,"[[6445,12285],[3574,10928]]",1
1096,"[[3753,9278],[11468,8131]]",0
1097,"[[12008,7042]]",0
1098,"[[11858,7228]]",1
1099,"[[9960,6711]]",0
1100,"[[6550,12412],[3557,9887]]",1
1101,"[[4855,8924],[11462,6569],[8629,2710]]",1
1102,"[[11404,6151],[9952,7069]]",0
1103,"[[4516,7002]]",0
1104,"[[12435,6517],[7287,6929],[7137,11158]]",0
1105,"[[5913,12585],[5576,8996]]",0
1106,"[[6470,12176],[10984,4850],[11394,4839]]",0
1107,"[[8099,10246]]",1
1108,"[[11363,8266],[11936,3661]]",0
1109,"[[6246,12418],[12118,8437]]",0
1110,"[[8660,9844]]",0
1111,"[[11002,8408],[11497,6147],[12413,6460]]",0
1112,"[[5746,12350],[4061,6083],[7486,5120]]",1
1113,"[[8051,10123],[8826,2382]]",1
1114,"[[3651,8964]]",1
1115,"[[11187,6351],[12493,3228]]",1
1116,"[[11957,6636],[9306,9573]]",0
1117,"[[10974,8552],[7982,9524],[10313,5281]]",1
1118,"[[9815,6404]]",1
1119,"[[7882,10712]]",0
1120,"[[2366,12072],[3685,10026]]",0
1121,"[[12141,6821],[6351,8668]]",0
1122,"[[6636,11352],[7074,12456],[14095,13808]]",0
1123,"[[12462,6483],[11730,11190]]",1
1124,"[[10720,8763],[7837,9734],[11791,3933]]",1
1125,"[[7811,9749],[3774,8454],[4547,11573]]",0
1126,"[[12328,6497],[9808,8913]]",0
1127,"[[6366,12278],[3348,7957],[3258,7830]]",0
1128,"[[6942,9658]]",0
1129,"[[2793,12362],[3354,11095]]",1
1130,"[[6418,12325],[3396,7862],[12313,11191]]",0
1131,"[[12530,6437],[10098,7761]]",1
1132,"[[10281,7568]]",1
1133,"[[12551,6417],[8255,2435],[9914,1428]]",1
1134,"[[12266,6632],[7975,3514],[11003,5045]]",1
1135,"[[11603,7210],[10651,8781],[2988,7875]]",1
1136,"[[11090,8595],[2365,12301]]",0
1137,"[[11700,4129]]",0
1138,"[[11351,8336],[3195,10695]]",1
1139,"[[11267,6045],[6873,11401],[3302,10291]]",0
1140,"[[10408,8660]]",1
1141,"[[10853,8450],[11048,12814]]",1
1142,"[[2750,11292]]",1
1143,"[[7664,10934],[3166,6965]]",0
1144,"[[11825,6567],[3742,10891]]",0
1145,"[[11036,8809],[6008,8912]]",0
1146,"[[11075,6658],[6934,11374],[8674,2572]]",1
1147,"[[11883,6561],[8222,7485]]",0
1148,"[[6121,12429],[6573,9330]]",1
1149,"[[7994,9694],[10987,4920],[11733,6634]]",0
1150,"[[5807,12593],[3526,13127]]",1
1151,"[[10592,8908]]",1
1152,"[[6772,4509]]",1
1153,"[[11156,6087],[12219,13315]]",0
1154,"[[2109,11856],[3191,8288]]",1
1155,"[[1668,11692]]",1
1156,"[[7135,10061]]",0
1157,"[[6660,11388],[6511,4620]]",1
1158,"[[11210,5943]]",1
1159,"[[12173,6791],[8623,9913]]",1
1160,"[[12100,6534],[6454,11392]]",1
1161,"[[3275,7762],[2931,11343]]",0
1162,"[[6906,7392],[13700,7904]]",0
1163,"[[7995,10606]]",0
1164,"[[7759,10042],[5074,8434]]",0
1165,"[[11616,6833],[7683,11060],[10319,5284]]",1
1166,"[[12442,6468],[11000,8539],[6534,11438]]",1
1167,"[[6518,12274],[4120,12738]]",1
1168,"[[12198,6597],[6466,9504]]",1
1169,"[[12518,6383],[11448,4324]]",1
1170,"[[6530,4714],[8285,2748]]",0
1171,"[[10761,2441]]",0
1172,"[[6852,11401],[4664,11609]]",0
1173,"[[12363,6456],[7109,11271],[11981,7658]]",1
1174,"[[11260,6001]]",0
1175,"[[12499,6567],[6297,11016]]",1
1176,"[[6380,12200],[4089,9354],[1298,11248]]",0
1177,"[[11102,8570],[6904,11417],[12628,6143]]",0
1178,"[[7643,10025],[2729,8216],[10847,8845]]",1
1179,"[[10652,8905],[6495,12661],[14340,14391]]",0
1180,"[[4623,7671]]",1
1181,"[[12260,6554],[11204,8438],[6740,11414]]",0
1182,"[[6820,12521],[4816,8959],[12114,8586]]",0
1183,"[[12122,6520],[13378,3586]]",1
1184,"[[6199,12544],[2856,11235]]",1
1185,"[[7858,10011],[11390,5909]]",1
1186,"[[12161,6549],[9316,9582]]",1
1187,"[[12467,6522],[6338,11365]]",1
1188,"[[8019,10054],[11287,5820]]",1
1189,"[[12419,6505],[8733,2272],[2675,11805]]",0
1190,"[[12022,7016]]",0
1191,"[[12172,6599],[13561,14044],[9428,11522]]",0
1192,"[[10254,5376],[7793,10400]]",1
1193,"[[11210,5873]]",0
1194,"[[7662,9859],[6143,8412]]",1
1195,"[[9541,9335]]",0
1196,"[[12493,6581],[6983,11305],[5687,12678]]",1
1197,"[[7789,9733],[13650,13022]]",1
1198,"[[7873,9582],[4041,9638],[10111,5455]]",0
1199,"[[8353,10088]]",0
1200,"[[4742,7304]]",1
1201,"[[14325,14149],[7541,11306]]",0
1202,"[[6668,11469],[5482,9137]]",0
1203,"[[4626,6895]]",0
1204,"[[10363,8839]]",1
1205,"[[11139,9022],[11288,13422]]",1
1206,"[[10594,7429]]",1
